Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,feature_1,feature_2,feature_3,feature_4
M,300.0,310.4,1385,52.1,128,0,93120.0,26.58349328214971,177280,6668.8
L,300.0,310.4,1333,49.1,131,0,93120.0,27.14867617107943,174623,6432.1
L,300.0,310.4,1505,44.9,133,0,93120.0,33.51893095768374,200165,5971.7
L,300.0,310.5,1606,33.5,135,0,93150.0,47.940298507462686,216810,4522.5
H,300.0,310.5,1558,36.7,137,0,93150.0,42.452316076294274,213446,5027.900000000001
L,300.0,310.5,1412,52.4,142,0,93150.0,26.946564885496183,200504,7440.8
L,299.9,310.4,1408,38.4,144,0,93088.95999999999,36.66666666666667,202752,5529.599999999999
L,299.9,310.3,1268,53.3,146,0,93058.97,23.78986866791745,185128,7781.799999999999
L,299.9,310.4,1470,50.0,148,0,93088.95999999999,29.4,217560,7400.0
L,299.9,310.4,1497,47.0,150,0,93088.95999999999,31.851063829787233,224550,7050.0
L,299.9,310.3,1638,29.1,152,0,93058.97,56.28865979381443,248976,4423.2
H,299.9,310.3,1535,43.9,154,0,93058.97,34.96583143507973,236390,6760.599999999999
L,299.8,310.2,1654,32.7,159,0,92997.96,50.581039755351675,262986,5199.3
H,299.8,310.2,1411,49.7,161,0,92997.96,28.390342052313883,227171,8001.700000000001
L,299.8,310.2,1911,23.5,166,0,92997.96,81.31914893617021,317226,3901.0
H,299.8,310.2,1573,33.3,168,0,92997.96,47.23723723723724,264264,5594.4
L,299.9,310.2,1479,46.3,173,0,93028.98,31.943844492440608,255867,8009.9
M,299.9,310.4,1820,26.6,175,0,93088.95999999999,68.42105263157895,318500,4655.0
L,299.9,310.4,1419,45.7,178,0,93088.95999999999,31.050328227571114,252582,8134.6
M,299.9,310.5,1335,52.9,180,0,93118.95,25.236294896030245,240300,9522.0
M,299.9,310.5,1576,39.4,183,0,93118.95,40.0,288408,7210.2
L,300.0,310.5,1517,42.2,186,0,93150.0,35.947867298578196,282162,7849.200000000001
M,299.9,310.4,1576,34.3,188,0,93088.95999999999,45.947521865889215,296288,6448.4
H,299.8,310.2,1537,36.6,191,0,92997.96,41.994535519125684,293567,6990.6
L,299.8,310.3,1524,34.2,196,0,93027.94,44.561403508771924,298704,6703.200000000001
M,299.8,310.3,1805,23.7,198,0,93027.94,76.16033755274262,357390,4692.599999999999
M,299.9,310.4,1367,53.3,201,0,93088.95999999999,25.647279549718576,274767,10713.3
L,299.8,310.4,1694,30.3,204,0,93057.92,55.90759075907591,345576,6181.2
L,299.9,310.4,1328,49.9,206,0,93088.95999999999,26.613226452905813,273568,10279.4
H,299.9,310.5,1549,42.8,208,0,93118.95,36.19158878504673,322192,8902.4
L,299.9,310.5,1539,32.8,213,0,93118.95,46.920731707317074,327807,6986.4
L,299.8,310.5,1496,38.8,215,0,93087.90000000001,38.55670103092784,321640,8342.0
L,299.8,310.4,1579,36.4,0,0,93057.92,43.37912087912088,0,0.0
L,299.7,310.3,1386,46.6,2,0,92996.91,29.742489270386265,2772,93.2
L,299.7,310.3,1505,37.7,4,0,92996.91,39.92042440318302,6020,150.8
M,299.7,310.3,1661,34.5,6,0,92996.91,48.14492753623188,9966,207.0
L,299.6,310.2,1468,48.0,9,0,92935.92,30.583333333333332,13212,432.0
L,299.6,310.1,1384,49.8,11,0,92905.96000000002,27.79116465863454,15224,547.8
L,299.6,310.2,1381,60.5,13,0,92935.92,22.826446280991735,17953,786.5
L,299.6,310.2,1469,47.0,15,0,92935.92,31.25531914893617,22035,705.0
L,299.6,310.2,1627,36.6,17,0,92935.92,44.4535519125683,27659,622.2
H,299.7,310.3,1462,40.4,19,0,92996.91,36.18811881188119,27778,767.6
L,299.7,310.2,1633,36.5,24,0,92966.93999999999,44.73972602739726,39192,876.0
L,299.7,310.2,1469,39.5,26,0,92966.93999999999,37.18987341772152,38194,1027.0
L,299.7,310.2,1458,43.4,28,0,92966.93999999999,33.594470046082954,40824,1215.2
M,299.7,310.2,1440,42.8,30,0,92966.93999999999,33.64485981308412,43200,1284.0
L,299.8,310.3,1687,30.4,33,0,93027.94,55.49342105263158,55671,1003.1999999999999
M,299.7,310.3,1429,47.7,35,0,92996.91,29.958071278825994,50015,1669.5
L,299.6,310.2,1588,34.1,38,0,92935.92,46.56891495601173,60344,1295.8
L,299.6,310.2,1333,51.2,40,0,92935.92,26.03515625,53320,2048.0
L,299.6,310.1,1487,42.9,42,0,92905.96000000002,34.66200466200466,62454,1801.8
M,299.5,310.1,1659,31.5,44,0,92874.95000000001,52.666666666666664,72996,1386.0
M,299.4,310.0,1512,43.2,47,0,92814.0,35.0,71064,2030.4
L,299.5,310.1,1585,35.2,50,0,92874.95000000001,45.028409090909086,79250,1760.0000000000002
L,299.5,310.0,1502,38.5,52,0,92845.0,39.01298701298701,78104,2002.0
L,299.5,310.0,1594,35.1,54,0,92845.0,45.41310541310541,86076,1895.4
L,299.5,310.0,1412,48.9,56,0,92845.0,28.87525562372188,79072,2738.4
L,299.5,309.9,1402,51.7,58,0,92815.04999999999,27.11798839458414,81316,2998.6000000000004
L,299.6,310.1,2057,20.4,60,0,92905.96000000002,100.83333333333334,123420,1224.0
H,299.6,310.1,1531,36.8,62,0,92905.96000000002,41.60326086956522,94922,2281.6
M,299.5,310.1,1359,61.1,67,0,92874.95000000001,22.242225859247135,91053,4093.7000000000003
M,299.6,310.2,1620,30.0,70,0,92935.92,54.0,113400,2100.0
M,299.6,310.1,1646,29.6,73,0,92905.96000000002,55.608108108108105,120158,2160.8
M,299.6,310.1,1455,46.1,76,0,92905.96000000002,31.56182212581345,110580,3503.6
L,299.6,310.2,1512,44.0,79,0,92935.92,34.36363636363637,119448,3476.0
L,299.6,310.2,1473,42.7,81,0,92935.92,34.49648711943794,119313,3458.7000000000003
L,299.6,310.1,1553,38.0,83,0,92905.96000000002,40.86842105263158,128899,3154.0
L,299.5,310.0,1379,50.4,85,0,92845.0,27.36111111111111,117215,4284.0
M,299.4,309.9,1567,40.6,87,0,92784.05999999998,38.59605911330049,136329,3532.2000000000003
L,299.5,310.0,1481,43.1,90,0,92845.0,34.361948955916475,133290,3879.0
L,299.5,310.0,1349,52.7,92,0,92845.0,25.597722960151803,124108,4848.400000000001
L,299.5,310.0,1388,52.4,94,0,92845.0,26.48854961832061,130472,4925.599999999999
M,299.6,310.1,1357,48.7,96,0,92905.96000000002,27.86447638603696,130272,4675.200000000001
L,299.6,310.2,1743,24.8,99,0,92935.92,70.28225806451613,172557,2455.2000000000003
L,299.7,310.3,1495,43.1,101,0,92996.91,34.68677494199536,150995,4353.1
L,299.8,310.4,1698,28.3,103,0,93057.92,60.0,174894,2914.9
M,299.7,310.4,1410,44.5,105,0,93026.87999999999,31.685393258426966,148050,4672.5
L,299.7,310.4,1614,36.2,108,0,93026.87999999999,44.58563535911602,174312,3909.6000000000004
M,299.8,310.5,1375,53.9,110,0,93087.90000000001,25.510204081632654,151250,5929.0
M,299.8,310.6,1574,31.8,113,0,93117.88,49.496855345911946,177862,3593.4
H,299.8,310.6,1423,44.6,116,0,93117.88,31.905829596412556,165068,5173.6
M,299.8,310.6,1694,31.3,121,0,93117.88,54.12140575079872,204974,3787.3
L,299.8,310.6,1707,32.5,124,0,93117.88,52.52307692307692,211668,4030.0
M,299.7,310.5,1490,41.2,126,0,93056.84999999999,36.165048543689316,187740,5191.200000000001
L,299.7,310.6,1675,31.3,129,0,93086.82,53.51437699680511,216075,4037.7000000000003
M,299.7,310.5,1492,39.3,131,0,93056.84999999999,37.964376590330794,195452,5148.299999999999
M,299.7,310.5,1594,35.4,134,0,93056.84999999999,45.02824858757062,213596,4743.599999999999
L,299.7,310.6,1479,38.0,137,0,93086.82,38.921052631578945,202623,5206.0
M,299.7,310.6,1572,38.0,139,0,93086.82,41.36842105263158,218508,5282.0
L,299.7,310.6,1616,35.1,142,0,93086.82,46.039886039886035,229472,4984.2
L,299.7,310.6,1737,26.1,144,0,93086.82,66.55172413793103,250128,3758.4
M,299.7,310.7,1498,37.8,146,0,93116.79,39.62962962962963,218708,5518.799999999999
L,299.6,310.6,1642,35.1,149,0,93055.76000000001,46.780626780626775,244658,5229.900000000001
M,299.6,310.6,1633,34.2,151,0,93055.76000000001,47.7485380116959,246583,5164.200000000001
L,299.8,310.8,1409,51.9,154,0,93177.84000000001,27.148362235067438,216986,7992.599999999999
M,299.8,310.8,1463,43.5,156,0,93177.84000000001,33.632183908045974,228228,6786.0
L,299.8,310.8,1376,48.6,159,0,93177.84000000001,28.31275720164609,218784,7727.400000000001
L,299.8,310.8,1553,32.2,161,0,93177.84000000001,48.22981366459627,250033,5184.200000000001
M,299.8,310.8,1530,35.2,163,0,93177.84000000001,43.465909090909086,249390,5737.6
L,299.8,310.9,1545,40.7,166,0,93207.81999999999,37.960687960687956,256470,6756.200000000001
H,299.8,310.9,1427,47.2,168,0,93207.81999999999,30.233050847457626,239736,7929.6
L,299.9,310.9,1292,51.1,173,0,93238.90999999999,25.283757338551858,223516,8840.300000000001
L,299.8,310.9,2084,17.6,175,0,93207.81999999999,118.4090909090909,364700,3080.0000000000005
L,299.9,311.0,1747,27.6,177,0,93268.9,63.29710144927536,309219,4885.2
L,300.0,311.1,1425,47.8,179,0,93330.0,29.81171548117155,255075,8556.199999999999
L,300.0,311.0,1637,33.6,181,0,93300.0,48.720238095238095,296297,6081.6
M,300.1,311.1,1616,35.2,183,0,93361.11000000002,45.90909090909091,295728,6441.6
L,300.1,311.1,1619,33.4,186,0,93361.11000000002,48.47305389221557,301134,6212.4
L,300.1,311.2,1489,39.1,188,0,93391.12000000001,38.08184143222506,279932,7350.8
M,300.1,311.2,1452,42.4,190,0,93391.12000000001,34.24528301886792,275880,8056.0
M,300.1,311.3,1495,41.0,193,0,93421.13,36.46341463414634,288535,7913.0
M,300.2,311.4,1427,39.7,196,0,93482.27999999998,35.94458438287153,279692,7781.200000000001
L,300.1,311.4,1572,36.2,199,0,93451.14,43.42541436464088,312828,7203.8
L,300.1,311.3,1547,40.0,201,0,93421.13,38.675,310947,8040.0
M,300.1,311.4,1342,48.5,203,0,93451.14,27.670103092783506,272426,9845.5
L,300.0,311.2,1351,44.1,206,0,93360.0,30.634920634920633,278306,9084.6
L,300.0,311.3,1407,47.3,208,0,93390.0,29.746300211416493,292656,9838.4
M,300.1,311.4,1575,29.8,210,0,93451.14,52.85234899328859,330750,6258.0
M,300.0,311.4,1791,24.1,213,0,93420.0,74.31535269709543,381483,5133.3
M,300.0,311.4,1692,29.0,216,1,93420.0,58.3448275862069,365472,6264.0
L,300.0,311.4,1634,31.9,0,0,93420.0,51.22257053291536,0,0.0
M,300.0,311.4,1864,23.3,2,0,93420.0,80.0,3728,46.6
L,300.0,311.4,1590,33.6,5,0,93420.0,47.32142857142857,7950,168.0
M,300.0,311.4,1384,46.1,7,0,93420.0,30.02169197396963,9688,322.7
M,300.0,311.4,1352,61.8,10,0,93420.0,21.877022653721685,13520,618.0
L,300.1,311.4,1484,43.1,13,0,93451.14,34.43155452436195,19292,560.3000000000001
M,300.1,311.4,1913,21.9,15,0,93451.14,87.35159817351598,28695,328.5
L,300.0,311.4,1508,38.2,18,0,93420.0,39.47643979057592,27144,687.6
L,299.9,311.3,1504,40.7,20,0,93358.87,36.95331695331695,30080,814.0
L,300.0,311.4,1487,41.2,22,0,93420.0,36.092233009708735,32714,906.4000000000001
L,299.8,311.3,1727,30.0,24,0,93327.74,57.56666666666667,41448,720.0
L,299.9,311.3,1647,27.5,26,0,93358.87,59.89090909090909,42822,715.0
L,300.0,311.3,1493,41.4,28,0,93390.0,36.06280193236715,41804,1159.2
L,300.0,311.4,1655,29.6,30,0,93420.0,55.91216216216216,49650,888.0
M,299.9,311.4,1337,54.8,32,0,93388.85999999999,24.397810218978105,42784,1753.6
L,300.0,311.5,1601,36.9,35,0,93450.0,43.387533875338754,56035,1291.5
H,300.1,311.6,1589,37.9,37,0,93511.16000000002,41.926121372031666,58793,1402.3
L,300.2,311.7,1286,55.1,42,0,93572.34,23.33938294010889,54012,2314.2000000000003
L,300.2,311.7,1553,41.3,44,0,93572.34,37.60290556900727,68332,1817.1999999999998
L,300.2,311.8,1379,51.0,46,0,93602.36,27.03921568627451,63434,2346.0
M,300.3,311.9,1677,30.8,48,0,93663.56999999999,54.44805194805195,80496,1478.4
L,300.3,311.8,1488,38.4,51,0,93633.54000000001,38.75,75888,1958.3999999999999
L,300.3,311.8,1418,45.9,53,0,93633.54000000001,30.893246187363836,75154,2432.7
L,300.3,311.8,1451,41.0,55,0,93633.54000000001,35.390243902439025,79805,2255.0
L,300.3,311.8,1508,43.1,57,0,93633.54000000001,34.988399071925755,85956,2456.7000000000003
L,300.3,311.7,1579,33.6,59,0,93603.51,46.99404761904762,93161,1982.4
H,300.3,311.7,1432,47.7,61,0,93603.51,30.020964360587,87352,2909.7000000000003
L,300.2,311.6,1446,47.3,66,0,93542.32,30.570824524312897,95436,3121.7999999999997
M,300.2,311.7,1597,39.5,68,0,93572.34,40.43037974683544,108596,2686.0
M,300.2,311.7,1397,50.2,71,0,93572.34,27.828685258964143,99187,3564.2000000000003
L,300.1,311.6,1530,36.6,74,0,93511.16000000002,41.803278688524586,113220,2708.4
M,300.1,311.6,1433,51.4,76,0,93511.16000000002,27.879377431906615,108908,3906.4
L,300.0,311.5,1591,32.0,79,0,93450.0,49.71875,125689,2528.0
L,300.0,311.5,1445,41.6,81,0,93450.0,34.73557692307692,117045,3369.6
L,300.0,311.5,1749,28.3,83,0,93450.0,61.802120141342755,145167,2348.9
L,300.0,311.3,1703,30.4,85,0,93390.0,56.01973684210527,144755,2584.0
H,300.1,311.4,1518,46.9,87,0,93451.14,32.36673773987207,132066,4080.2999999999997
L,300.1,311.3,1535,42.3,92,0,93421.13,36.28841607565012,141220,3891.6
M,300.1,311.4,1390,52.1,94,0,93451.14,26.679462571976966,130660,4897.400000000001
H,300.3,311.6,1801,23.6,97,0,93573.48000000001,76.3135593220339,174697,2289.2000000000003
H,300.3,311.6,1463,41.6,102,0,93573.48000000001,35.168269230769226,149226,4243.2
L,300.3,311.6,1560,37.7,107,0,93573.48000000001,41.37931034482758,166920,4033.9
L,300.3,311.6,1607,33.5,109,0,93573.48000000001,47.97014925373134,175163,3651.5
L,300.4,311.6,1332,54.6,111,0,93604.64,24.395604395604394,147852,6060.6
L,300.3,311.7,1365,53.3,113,0,93603.51,25.609756097560975,154245,6022.9
M,300.3,311.6,1617,32.5,115,0,93573.48000000001,49.753846153846155,185955,3737.5
M,300.3,311.6,1304,62.8,118,0,93573.48000000001,20.764331210191084,153872,7410.4
L,300.3,311.7,1989,22.3,121,0,93603.51,89.19282511210763,240669,2698.3
H,300.3,311.6,1339,53.4,123,0,93573.48000000001,25.074906367041198,164697,6568.2
L,300.2,311.5,1492,41.8,128,0,93512.3,35.693779904306226,190976,5350.4
M,300.1,311.3,1518,40.2,130,0,93421.13,37.76119402985074,197340,5226.0
L,300.1,311.3,1479,39.5,133,0,93421.13,37.44303797468354,196707,5253.5
M,300.1,311.3,1523,34.1,135,0,93421.13,44.66275659824047,205605,4603.5
M,300.2,311.4,1570,35.3,138,0,93482.27999999998,44.47592067988669,216660,4871.4
H,300.2,311.4,1506,36.1,141,0,93482.27999999998,41.717451523545705,212346,5090.1
M,300.2,311.6,1510,47.5,146,0,93542.32,31.789473684210527,220460,6935.0
L,300.2,311.6,1671,28.8,149,0,93542.32,58.02083333333333,248979,4291.2
M,300.3,311.6,1312,53.4,151,0,93573.48000000001,24.56928838951311,198112,8063.4
L,300.3,311.6,1595,38.8,154,0,93573.48000000001,41.108247422680414,245630,5975.2
L,300.3,311.7,1635,31.8,156,0,93603.51,51.41509433962264,255060,4960.8
L,300.3,311.7,1707,33.6,158,0,93603.51,50.80357142857142,269706,5308.8
L,300.3,311.7,1545,43.5,160,0,93603.51,35.51724137931034,247200,6960.0
M,300.2,311.6,1751,28.0,162,0,93542.32,62.535714285714285,283662,4536.0
M,300.4,311.8,1707,30.0,165,0,93664.72,56.9,281655,4950.0
L,300.4,311.8,1320,57.9,168,0,93664.72,22.797927461139896,221760,9727.199999999999
M,300.3,311.7,1319,51.4,170,0,93603.51,25.66147859922179,224230,8738.0
L,300.2,311.7,1448,54.2,173,0,93572.34,26.715867158671585,250504,9376.6
L,300.2,311.8,1436,48.2,175,0,93602.36,29.792531120331947,251300,8435.0
L,300.3,311.9,1609,34.0,177,0,93663.56999999999,47.3235294117647,284793,6018.0
L,300.2,311.8,1464,44.5,179,0,93602.36,32.89887640449438,262056,7965.5
M,300.3,311.8,1483,45.1,181,0,93633.54000000001,32.88248337028825,268423,8163.1
M,300.2,311.8,1748,28.5,184,0,93602.36,61.333333333333336,321632,5244.0
L,300.3,311.8,1746,26.3,187,0,93633.54000000001,66.38783269961976,326502,4918.1
L,300.2,311.8,1410,51.4,189,0,93602.36,27.431906614785994,266490,9714.6
L,300.2,311.7,1640,30.8,191,0,93572.34,53.246753246753244,313240,5882.8
H,300.3,311.7,1655,29.9,193,0,93603.51,55.35117056856188,319415,5770.7
M,300.3,311.7,1646,28.9,198,0,93603.51,56.95501730103806,325908,5722.2
L,300.4,311.8,1589,42.0,201,0,93664.72,37.833333333333336,319389,8442.0
L,300.5,311.9,1546,39.4,203,0,93725.95,39.23857868020305,313838,7998.2
L,300.5,311.9,1511,41.8,205,0,93725.95,36.14832535885168,309755,8569.0
L,300.5,311.9,1750,28.3,207,0,93725.95,61.83745583038869,362250,5858.1
M,300.5,311.9,1730,27.5,209,0,93725.95,62.90909090909091,361570,5747.5
L,300.6,311.9,1372,60.1,212,1,93757.14,22.828618968386024,290864,12741.2
L,300.5,311.8,1524,38.9,214,1,93695.90000000001,39.17737789203085,326136,8324.6
L,300.4,311.8,1601,36.1,0,0,93664.72,44.34903047091412,0,0.0
M,300.5,311.8,1636,34.4,2,0,93695.90000000001,47.55813953488372,3272,68.8
L,300.4,311.8,2261,14.9,5,0,93664.72,151.74496644295303,11305,74.5
L,300.4,311.8,1636,32.3,7,0,93664.72,50.65015479876161,11452,226.09999999999997
M,300.4,311.9,1335,58.3,9,0,93694.75999999998,22.898799313893655,12015,524.6999999999999
M,300.3,311.7,1236,57.5,12,0,93603.51,21.495652173913044,14832,690.0
L,300.3,311.7,1445,47.3,15,0,93603.51,30.549682875264274,21675,709.5
L,300.2,311.5,1500,40.8,17,0,93512.3,36.76470588235294,25500,693.5999999999999
L,300.2,311.6,1999,21.0,19,0,93542.32,95.19047619047619,37981,399.0
L,300.2,311.6,1529,35.5,21,0,93542.32,43.070422535211264,32109,745.5
M,300.2,311.6,1467,40.7,23,0,93542.32,36.04422604422604,33741,936.1
L,300.1,311.5,1334,54.0,26,0,93481.15000000001,24.703703703703702,34684,1404.0
M,300.1,311.5,1343,46.2,28,0,93481.15000000001,29.06926406926407,37604,1293.6000000000001
L,300.2,311.5,1639,31.1,31,0,93512.3,52.70096463022508,50809,964.1
H,300.1,311.5,1383,49.1,33,0,93481.15000000001,28.16700610997963,45639,1620.3
L,300.1,311.4,1660,31.4,38,0,93451.14,52.86624203821656,63080,1193.2
L,300.1,311.3,1470,45.2,40,0,93421.13,32.52212389380531,58800,1808.0
M,300.1,311.3,1748,26.6,42,0,93421.13,65.71428571428571,73416,1117.2
L,300.1,311.4,1467,35.7,45,0,93451.14,41.09243697478991,66015,1606.5000000000002
M,300.1,311.4,1617,39.3,47,0,93451.14,41.145038167938935,75999,1847.1
H,300.1,311.4,1377,56.7,50,0,93451.14,24.285714285714285,68850,2835.0
M,300.0,311.3,1629,32.1,55,0,93390.0,50.747663551401864,89595,1765.5
L,300.0,311.2,1504,37.9,58,0,93360.0,39.68337730870712,87232,2198.2
L,300.0,311.2,1418,47.3,60,0,93360.0,29.978858350951377,85080,2838.0
L,300.0,311.2,1629,31.7,62,0,93360.0,51.38801261829653,100998,1965.3999999999999
L,300.1,311.3,2579,12.5,64,1,93421.13,206.32,165056,800.0
L,300.1,311.3,1305,64.7,66,0,93421.13,20.17001545595054,86130,4270.2
M,300.2,311.4,1450,38.5,68,0,93482.27999999998,37.66233766233766,98600,2618.0
L,300.2,311.3,1487,36.9,71,0,93452.26,40.298102981029814,105577,2619.9
M,300.2,311.3,1587,31.2,73,0,93452.26,50.86538461538461,115851,2277.6
M,300.3,311.5,1528,40.9,76,0,93543.45,37.359413202933986,116128,3108.4
M,300.4,311.6,1401,49.9,79,0,93604.64,28.07615230460922,110679,3942.1
L,300.3,311.5,1446,45.0,82,0,93543.45,32.13333333333333,118572,3690.0
L,300.2,311.4,1425,44.2,84,0,93482.27999999998,32.23981900452488,119700,3712.8
L,300.2,311.4,1891,22.6,86,0,93482.27999999998,83.67256637168141,162626,1943.6000000000001
H,300.2,311.5,1454,42.8,88,0,93512.3,33.97196261682243,127952,3766.3999999999996
L,300.1,311.4,1430,40.9,93,0,93451.14,34.96332518337408,132990,3803.7
L,300.2,311.4,1495,43.6,95,0,93482.27999999998,34.288990825688074,142025,4142.0
L,300.3,311.4,1544,41.6,97,0,93513.42,37.11538461538461,149768,4035.2000000000003
M,300.3,311.4,1554,34.3,99,0,93513.42,45.30612244897959,153846,3395.7
M,300.2,311.3,1491,37.3,102,0,93452.26,39.97319034852547,152082,3804.6
L,300.3,311.3,1525,40.7,105,0,93483.39000000001,37.469287469287465,160125,4273.5
L,300.3,311.3,1505,39.6,107,0,93483.39000000001,38.005050505050505,161035,4237.2
M,300.3,311.4,1371,50.2,109,0,93513.42,27.31075697211155,149439,5471.8
L,300.3,311.3,1332,60.5,112,0,93483.39000000001,22.016528925619834,149184,6776.0
L,300.3,311.4,1471,37.0,114,0,93513.42,39.75675675675676,167694,4218.0
M,300.4,311.5,1750,27.3,116,0,93574.59999999999,64.1025641025641,203000,3166.8
M,300.3,311.4,1386,48.1,119,0,93513.42,28.814968814968815,164934,5723.900000000001
M,300.4,311.4,1355,56.2,122,0,93544.55999999998,24.110320284697508,165310,6856.400000000001
M,300.3,311.3,1377,53.8,125,0,93483.39000000001,25.59479553903346,172125,6725.0
L,300.3,311.1,1388,49.4,128,0,93423.33000000002,28.097165991902834,177664,6323.2
M,300.3,311.1,1350,58.7,130,0,93423.33000000002,22.998296422487222,175500,7631.0
M,300.4,311.2,1831,23.4,133,0,93484.48,78.24786324786325,243523,3112.2
M,300.3,311.2,1381,65.2,136,1,93453.36,21.180981595092025,187816,8867.2
M,300.3,311.2,1783,25.6,139,0,93453.36,69.6484375,247837,3558.4
L,300.3,311.0,1613,34.7,142,0,93393.3,46.48414985590778,229046,4927.400000000001
M,300.2,311.0,2370,14.7,144,0,93362.2,161.22448979591837,341280,2116.7999999999997
L,300.2,311.0,1627,33.7,147,0,93362.2,48.27893175074183,239169,4953.900000000001
L,300.2,311.0,1255,71.8,149,1,93362.2,17.479108635097493,186995,10698.199999999999
H,300.2,311.0,1777,27.5,151,0,93362.2,64.61818181818182,268327,4152.5
L,300.3,311.1,1606,30.9,156,0,93423.33000000002,51.97411003236246,250536,4820.4
L,300.3,311.1,1676,28.6,158,0,93423.33000000002,58.6013986013986,264808,4518.8
L,300.3,311.1,1605,37.1,160,0,93423.33000000002,43.261455525606465,256800,5936.0
L,300.4,311.1,1487,37.4,162,0,93454.44,39.75935828877005,240894,6058.8
L,300.4,311.2,1471,46.5,164,0,93484.48,31.634408602150536,241244,7626.0
M,300.3,311.1,1477,44.2,166,0,93423.33000000002,33.41628959276018,245182,7337.200000000001
L,300.4,311.2,1530,32.0,169,0,93484.48,47.8125,258570,5408.0
L,300.4,311.2,1673,28.9,171,0,93484.48,57.88927335640139,286083,4941.9
L,300.4,311.2,1436,56.8,173,0,93484.48,25.281690140845072,248428,9826.4
L,300.4,311.3,1495,51.2,175,0,93514.51999999999,29.19921875,261625,8960.0
M,300.4,311.2,1366,56.1,177,0,93484.48,24.349376114081995,241782,9929.7
H,300.4,311.2,1489,45.3,180,0,93484.48,32.86975717439294,268020,8153.999999999999
L,300.3,311.1,1480,46.6,185,0,93423.33000000002,31.759656652360515,273800,8621.0
